주차장 이름,주소,주차 타입,주차 가능 차량 수,요금,요금 시간 기준,추가 요금,추가 요금 시간 기준,일일 최대 요금,현재 주차 차량 수,현재 주차 갱신 시간,평일 운영 시간,주말 운영 시간,공휴일 운영 시간,전화번호,연계 상태,위도,경도
우림라이온스밸리2차,금천구 가산동 680-0 ,BS,467,1000,30,1000,30,0,96,2024-10-02 14:38:30,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-6124-6114,20분,37.46684598,126.88833083
강남레체오피스텔,강남구 세곡동 582-0,BS,34,0,10,500,10,20000,34,2024-10-02 14:37:34,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,,20분,37.466035,127.101406
대왕초 공영주차장(구),강남구 세곡동 517-0,NW,100,100,5,100,5,,73,2024-10-02 14:38:41,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-2176-0907,20분,37.46445115,127.10558271
이마트 양재점[양재시민의숲역 2호점],서초구 양재동 215-0 ,BS,649,1000,10,1000,10,20000,295,2024-10-02 14:38:47,1000 ~ 2300,1000 ~ 2300,1000 ~ 2300,,20분,37.46331731,127.03687065
남부여성발전센터 공영주차장(시),금천구 시흥동 139-2,NW,128,120,5,120,5,8600,102,2024-10-02 14:38:51,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-1588-1054,20분,37.462917,126.905718
가산동 금천교 공영주차장(시),금천구 가산동 691-3,NS,37,200,5,200,5,0,27,2024-10-02 14:38:55,0900 ~ 1900,0900 ~ 1500,0000 ~ 0000,010-4927-3981,20분,37.46602736,126.8875314
금천 롯데타워 오피스텔,금천구 독산동 1160-0 ,BS,274,1000,30,1000,30,20000,142,2024-10-02 14:36:01,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-1522-0741,20분,37.464592,126.890806
디지털엠파이어 주차장,금천구 가산동 685-0,BS,298,2000,30,2000,30,20000,241,2024-10-02 14:38:52,1800 ~ 0700,0000 ~ 2400,0000 ~ 2400,02-2624-2121,20분,37.46538608,126.88749939
서초케이타운,서초구 신원동 559-0 ,BS,87,1500,30,500,10,50000,87,2024-10-02 14:38:52,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,,20분,37.457159,127.058727
효봉공영주차장(구),금천구 시흥동 3-129,NW,69,65,5,65,5,,22,2024-10-02 14:35:47,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,,20분,37.46077721,126.91096477
금천 롯데 캐슬 4차,금천구 독산동 1156-0 ,BS,802,500,30,500,30,0,280,2024-10-02 14:38:36,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-803-9955,20분,37.461029,126.89633
롯데캐슬골드파크3차,금천구 독산동 1155-0 ,BS,830,1500,30,1500,30,20000,412,2024-10-02 14:39:12,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-6960-2500,20분,37.4592374,126.8970595
KT광명빌딩,금천구 독산동 1093-0,BS,88,0,30,1000,15,15000,33,2024-10-02 14:39:42,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,,20분,37.45601954,126.88759789
홈플러스 시흥점,금천구 시흥동 992-47 ,BS,799,1000,10,1000,10,30000,295,2024-10-02 14:39:54,1000 ~ 2400,1000 ~ 2400,1000 ~ 2400,02-895-2080,20분,37.451886,126.900804
내곡드림시티1,서초구 신원동 205-1 ,BS,44,1000,30,500,15,20000,44,2024-10-02 14:40:04,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,,20분,37.44735,127.056302
내곡프라임시티,서초구 신원동 609-0 ,BS,38,1500,30,500,10,50000,38,2024-10-02 14:38:52,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,,20분,37.44792,127.055722
